id,isbn13,isbn10,full_title,match_source,match_confidence
1ca16e62-fdfe-4ef5-94d6-a1e3b248021c,9780831727765,0831727764,Encyclopedia of Aviation,openlibrary,0.982
d80276d7-3f9e-454b-b0ab-e35f8a6c1b05,,,"Geliebt, Gejagt und Unvergessen",openlibrary,1.0
8a66c92c-1465-4633-813e-9980af6da334,9783473350070,3473350079,Als Hitler Das Rosa Kaninchen Stahl,openlibrary,0.998
2d564895-8ce4-4aec-8698-31555c240487,9783613503465,3613503468,Die unglaubliche Seereise,openlibrary,1.0
a61fce76-b18e-4366-b39c-8713d79a3cb6,9783800020539,3800024659,Schattenjagd,openlibrary,0.983
7bd39714-3ed2-4ca8-8d23-1dcbeb3f0c9d,9783404154623,3404154622,Die Patin,openlibrary,1.0
f592d3a8-80e5-4780-aeb5-6e147f352230,9783462034844,3462034847,Unter Wasser atmen,openlibrary,1.0
5d293c84-875e-44df-9eba-43d4794c7a5f,9783778791226,3778791222,Du kannst es ! Durch Gedankenkraft die Illusion der Begrenztheit überwinden,openlibrary,1.0
135b1589-8333-4cf6-925f-d4d0a80d7acb,9783426638354,3426638355,Die Entscheidung der Hebamme,openlibrary,1.0
534ecddb-e355-4cef-9e70-cd40509bfb4f,9780816151899,9751004586,Lady boss,openlibrary,0.983
0abd540c-738b-46da-a2b3-c1ab8675f3c6,9783810508737,3596152984,Kaiserin Josephine,openlibrary,1.0
92f8c1a6-e17d-4ef5-97d8-07018ff62508,9783442721689,3442721687,Damals in Bolechów,openlibrary,0.713
c904edd0-c984-4efa-b2bc-d0f74d6db4e3,9783421063076,3421063079,Mord am grossen Fluss: ein Vierteljahrhundert afrikanische Unabhängigkeit,openlibrary,1.0
03c67b72-c9a4-47e5-adb3-83c33f94a953,9783783108804,3596113121,Männer lassen lieben,openlibrary,1.0
9f05372a-deba-4793-99fb-e4bf7eeb532e,9782764010310,1982171472,How to Win Friends and Influence People,openlibrary,0.98
6839080a-19f5-4cf1-be74-6f39bc312b30,9783550081033,3550081030,Muttertag,openlibrary,1.0
662878eb-1dca-43ef-967f-ac4fe8025db3,9783442412907,0792456335,Robin Hood,openlibrary,1.0
d61d41f4-68a5-4cc3-b9b7-ef7731967339,9783401508207,3401508202,James Bond,openlibrary,1.0
ad73f5c8-b22e-4f85-9921-94964c2c9610,9781784776428,1784776424,Uganda,openlibrary,1.0
4dc3d2c5-7bc3-4ba9-8943-6db623fe45e3,9783548353340,3548353347,Ist Amerika zu retten?,openlibrary,1.0
8fb9ff5c-96e0-4d4f-bff6-323ab29b9497,9783492102896,3492102891,Der Mensch vor der Frage nach dem Sinn : eine Auswahl aus dem Gesamtwerk,openlibrary,1.0
5a37e712-da71-4c16-8844-090ff7fa6e65,9783462041088,3462041088,Sonst noch Fragen?,openlibrary,0.645
ae05a3d3-e362-4436-9b3e-32a6bc4104a5,9783407380388,3407380380,Das Anti-Pauk-Buch,openlibrary,0.54
60edd7c6-7b11-47e1-b538-ed7c467d9b1a,9783596157136,3596157137,Reise Zum Mittelpunkt Der Erde,openlibrary,1.0
29d13242-9d38-4867-9fbb-9f08a0459e5f,9783828842694,382883843X,Leben Ohne Mull,openlibrary,1.0
734a8008-779a-49cb-9cd3-fdae1a73436f,9783446414396,3446414398,Termin-Neuausgabe,openlibrary,0.66
78746cef-506a-4d42-81d1-e1a2153b5ec9,9783442305711,3442033322,Jadie,openlibrary,1.0
a1135501-b43d-4dac-bc0d-6a92f8ec1dbe,9783828973770,3426626659,Im Jahr des Elefanten,openlibrary,1.0
5d29349d-2ead-4272-ae10-32916fe95daf,9783453437425,345343742X,Roter Drache,openlibrary,1.0
